Unix,open,high,low,close,volume
1707970440,52219.32,52364.24,52200,52314.01,20445083.1296082
1707969540,52336.57,52387.84,52264.11,52290.43,18091272.3664715
1707968640,52331.1,52390,52206.77,52274.96,16382487.8687255
1707967740,52278,52289.9,52141.28,52175.98,22304085.9915067
1707966840,52138,52172.12,52033.14,52070.69,14863983.0322238
1707965940,52070.63,52178.58,52031.9,52150.52,15474113.0944062
1707965040,52159.12,52220.12,51990.03,52056,20418191.863150198
1707964140,52070.19,52211.09,52054,52106.03,24168790.2206432
1707963240,52081.1,52105.29,51866.23,51916.93,26975118.589222398
1707962340,51891.11,51950,51788.59,51793.18,23559862.1962688
1707961440,51852.47,51942.01,51717.58,51922.02,31295505.3114693
1707960540,51918.79,52139.32,51824.93,52111.1,34243049.2063183
1707959640,52062.56,52351.1,52000,52294.13,48807428.047620006
1707958740,52312.9,52418,52304.89,52399.99,26897304.272854302
1707957840,52314.66,52500,52134.14,52178.05,62704362.6397299
1707956940,52242.91,52394.61,51860.53,51888.65,90601420.11418511
1707956040,51886.24,51888.66,51763.47,51785.99,16426077.729034299
1707955140,51776.6,51838,51750,51821.11,14039067.731788902
1707954240,51821.99,51888,51770.01,51772.76,22086389.126709096
1707953340,51791.61,51837.78,51733.95,51772.11,15217367.7642304
1707952440,51772.05,51838.74,51738.39,51749.62,20017309.368160598
1707951540,51789.99,51811.05,51691.1,51691.62,12208665.2114787
1707950640,51733.65,51757.85,51652,51698.07,8307755.147952501
1707949740,51685.99,51731.1,51657.78,51672.42,7350554.2251071
1707948840,51661.11,51780.09,51608,51738,13649393.133765198
1707947940,51744.81,51782.17,51599.99,51653.18,17031174.541919403
1707947040,51611.11,51632.53,51464,51497.43,9738700.2211964
1707946140,51485.41,51567.52,51485.36,51522.01,16784188.407718904
1707945240,51566.29,51691.1,51529.97,51620.51,20711685.1935978
1707944340,51736.45,51777.99,51634,51747.99,31045841.8850809
1707943440,51778.98,51821.1,51700.45,51765.69,20921968.7712362
1707942540,51763.42,51866.01,51736.57,51759.99,25732929.559769403
1707941640,51725.92,51831.6,51641.1,51660.01,36654252.83613401
1707940740,51652,51680,51531.1,51531.11,23987788.140746597
1707939840,51519.64,51562,51343.63,51461.09,23875071.254253898
1707938940,51434,51456.03,51202.44,51317.97,27242552.5224703
1707938040,51428.49,51500.71,51338,51459.58,21593098.3034391
1707937140,51438.88,51500.57,51415,51472.75,15147795.161299396
1707936240,51463.99,51540,51428.52,51448.01,17973058.353660196
1707935340,51442.37,51578.41,51378,51426.37,32663903.518295795
1707934440,51417.21,51686,51411,51650,30292253.791960802
1707933540,51669.99,51686.55,51536,51579.03,20927938.379236598
1707932640,51575.99,51682.45,51550,51651.74,24507985.1510193
1707931740,51639.63,51727.3,51598.2,51727.29,24223368.6174284
1707930840,51694.75,51729.71,51484.54,51560.78,26707302.485288695
1707929940,51614.93,51750,51539.83,51691.09,24584187.568233903
1707929040,51643.55,51700,51508,51548.75,37361258.98032331
1707928140,51506.95,51575.01,51200.24,51494.66,54290823.1581505
1707927240,51469.87,51713.24,51333.79,51658.29,51599252.7802856
1707926340,51581.1,51888,51500,51782.16,50600708.8124994
1707925440,51762.87,51989.99,51711.1,51872,49157090.21924099
1707924540,51832.95,51917,51276.24,51389.67,77215706.2010889
1707923640,51550,51972.81,51471.1,51854.2,67480000.38301222
1707922740,51836.18,51999,51671.56,51725,52629608.684453994
1707921840,51760.89,52043.71,51669.47,51733.23,124227748.38900949
1707920940,51681.06,51707,51557.98,51670.01,33130317.136220604
1707920040,51736,51786.01,51600,51701.1,31997621.0474631
1707919140,51798.81,51809.52,51650,51752.01,32330650.935725003
1707918240,51802.6,51815.32,51646.24,51688.77,34362682.66709851
1707917340,51672.01,51700,51506.2,51576.69,32988144.829398196
1707916440,51540.71,51635.04,51521.1,51541.1,26153709.544765804
1707915540,51617.45,51709.15,51502,51627.21,37470263.0923937
1707914640,51678.6,51789.53,51573.18,51709.99,36633630.838078305
1707913740,51753.74,51828.93,51416.1,51461.1,40427788.41454001
1707912840,51473.55,51816.42,51411.77,51544.33,71286064.0367758
1707911940,51571.1,51723.08,51297.99,51311.24,84927964.91629282
1707911040,51289.14,51435.69,51270.16,51361.11,29982492.021735996
1707910140,51406.67,51439.28,51154.41,51236.19,38684158.7429572
1707909240,51224,51309.9,50984.8,51276,60718114.537715904
1707908340,51298.48,51421.27,51246.38,51411.1,35288479.3836236
1707907440,51341.88,51520,51311.43,51367.87,34061876.4354298
1707906540,51322.51,51560,51238.36,51487.5,42996449.1742135
1707905640,51426,51585.99,51412,51498.52,47884669.42771941
1707904740,51578.03,51686,51333,51483.99,82267624.2012806
1707903840,51455.12,51580,51137.31,51151.78,98543658.28729361
1707902940,51248.8,51279,50889.74,50963.99,85130447.7547957
1707902040,51060,51381.66,50626.53,50757.99,166487705.10020772
1707901140,50648.03,50800,49811.05,49811.06,149851878.6240999
1707900240,49873.39,49893.2,49776.49,49799.35,17091999.4754957
1707899340,49781.82,49862.46,49761.1,49782.65,16064109.397024898
1707898440,49771.1,49920.02,49741.19,49861.65,26032280.297555298
1707897540,49836.95,49876.77,49775,49780.53,14210019.7469203
1707896640,49773.19,49877.22,49750,49860,21588688.3488522
1707895740,49769.99,49850,49627.52,49650.01,19987667.8902243
1707894840,49673.59,49726.08,49637.32,49657.41,14633942.0561782
1707893940,49639.62,49639.63,49551.11,49562.01,10795936.6817714
1707893040,49600.01,49625,49549.77,49588,7026299.241755901
1707892140,49589.25,49643.05,49570,49618.42,12223376.3509531
1707891240,49633.99,49656.07,49512.4,49551.11,13447819.125731898
1707890340,49524.98,49633.77,49500,49530.94,13494420.615912698
1707889440,49508.26,49574.95,49481.72,49544.15,13268035.0731478
1707888540,49491.24,49501,49443.81,49443.81,7593991.8956303
1707887640,49444.28,49461.66,49385.99,49396.71,9203519.9453905
1707886740,49381.09,49416,49320.45,49331.98,6701259.081861101
1707885840,49343.77,49411.94,49225.01,49382.72,18690940.0016005
1707884940,49409.2,49568.41,49375,49568.4,9168107.6407461
1707884040,49569.51,49584.55,49493.07,49533.99,6296468.931602
1707883140,49518.61,49525,49473.12,49499.99,6504874.632271299
1707882240,49486.33,49603.09,49471.44,49546.13,7876287.5854361
1707881340,49546.14,49615.97,49536.39,49592.02,6037271.8753077
1707880440,49568.62,49584.42,49481.1,49484.45,9081252.7804966
1707879540,49494.81,49560.06,49458.53,49540,8859248.3768008
1707878640,49501.95,49520,49459.6,49479.18,6363929.776182801
1707877740,49464.01,49492.5,49421.98,49471.02,5814124.332081
1707876840,49480.02,49500.6,49378.07,49395.7,7731538.5703109
1707875940,49431.1,49440,49352.3,49383.46,9437325.5981733
1707875040,49347.9,49466.65,49341.1,49394.99,10270891.802986
1707874140,49408,49496.01,49333,49408.57,15040327.2293832
1707873240,49422.35,49531.1,49407.46,49467.85,11277972.7173502
1707872340,49488,49547.1,49403.88,49406.81,11208521.6599091
1707871440,49446.1,49543.31,49381.1,49534.85,13781518.1661197
1707870540,49522.82,49594,49476,49557.3,12561970.1797887
1707869640,49590.81,49700.6,49560.34,49671.54,15084452.997210503
1707868740,49711.99,49775,49606,49607.15,16314050.678881798
1707867840,49592.53,49608.11,49504.06,49529.99,11612517.7249301
1707866940,49509.66,49515.54,49422,49441.1,10507932.5132502
1707866040,49437.99,49527.58,49358,49462.82,18777596.949521504
1707865140,49537.07,49570,49464.01,49534.4,5976697.7480721
1707864240,49509.64,49568.92,49405.19,49520,9160272.136325
1707863340,49444,49518.02,49315.69,49442.7,14460342.265142402
1707862440,49457.25,49624,49411.76,49577.9,19554466.163126
1707861540,49492.75,49722.37,49478.58,49669.58,21443859.534714796
1707860640,49652.18,49743.34,49569.57,49718.55,17123817.824337702
1707859740,49703.99,49738.88,49582.46,49606.02,18008968.133595802
1707858840,49659.17,49659.18,49341.94,49361.09,35256863.4930084
1707857940,49367.98,49500,49352,49500,42677775.235143594
1707857040,49411.1,49467.35,49132,49177.01,45143930.9854357
1707856140,49161.92,49230,49081.79,49190.46,25273700.292648308
1707855240,49187.85,49212.86,49011.1,49034.46,22227369.947777897
1707854340,49012.75,49237.59,48996,49230.23,24967062.565095004
1707853440,49222.81,49268.21,49158.01,49185.39,18636969.185643703
1707852540,49151.06,49169.54,48912,48975,18688761.1366809
1707851640,49017.61,49107.84,48959.04,49081.1,24453659.259043403
1707850740,49114.01,49250.01,49061.61,49171.14,23743829.365548197
1707849840,49263.57,49263.57,49120.01,49230.75,25532523.542127
1707848940,49200.03,49223.78,48933.2,49028.94,32506171.7801466
1707848040,48989.1,49170,48825,48866.95,48746811.5986834
1707847140,48865.06,48888.88,48746,48813.58,28629251.8870345
1707846240,48801.1,48809.11,48550,48556.16,36068027.1687386
1707845340,48610.56,48633,48443.92,48530.02,30937155.040160798
1707844440,48440.01,48541.06,48300.95,48490,59989300.5954987
1707843540,48510.87,48657,48460.08,48628.22,38274060.1622569
1707842640,48620.71,48855.29,48613.99,48830.52,33108436.950593498
1707841740,48807.71,48831.1,48633.7,48700,26166167.522494197
1707840840,48693.72,48842.57,48651,48760.4,37010313.192946695
1707839940,48769.14,48881.1,48701.35,48811.04,24998013.14325401
1707839040,48813.38,49009.95,48754,48920,56653811.287827104
1707838140,48962.01,48978,48444,48548.23,67375406.10856049
1707837240,48563.27,48871.1,48450,48726.22,76412202.6680968
1707836340,48721.39,48982,48627.47,48954.44,70921643.0701487
1707835440,48953.5,49164,48705.34,48855.86,78885137.1724593
1707834540,48886,49332.88,48400,49174.23,190907093.2500042
1707833640,49054.5,49651.3,49033,49544.94,79973084.1883091
1707832740,49577.1,49897.51,49425.08,49454.3,71445827.5153735
1707831840,49450,49780.99,49188.1,49612.01,135308154.11639452
1707830940,49785.26,49926,49750,49877.99,20142324.3328532
1707830040,49877.99,49930.22,49830.6,49874,11023105.075827701
1707829140,49868,49904.4,49791.1,49883.73,22762161.3860268
1707828240,49889.93,49952.43,49861.1,49864.72,16088363.423368696
1707827340,49895.47,49963,49845.62,49914.02,14583956.0616966
1707826440,49947.02,49996,49906,49969.1,13792527.523398202
1707825540,49963,50032.14,49911.04,49956.69,29023248.849863797
1707824640,49980,50005.22,49811.1,49836.7,25737760.911576297
1707823740,49800,49863,49650,49659.58,34070232.18903641
1707822840,49729.99,49913.97,49701.1,49877.37,47422590.2291895
1707821940,49868.07,49983.72,49842.98,49975.87,27553898.8588508
1707821040,49943.93,50116.45,49862,50044.2,44676706.53171611
1707820140,50095.12,50128,50032.89,50036,22812344.442736197
1707819240,50129,50220.6,50109.03,50201.09,18645628.645800103
1707818340,50227.66,50247,50041.48,50109.28,37597947.7850172
1707817440,50128.55,50130,50027.71,50090,26083463.477882102
1707816540,50077.4,50111.89,50007.44,50023.2,24113912.400029
1707815640,50025.59,50128.68,50000.66,50122.51,26789520.77174699
1707814740,50148.28,50150,50066.93,50092.02,22138546.1656893
1707813840,50141.85,50151.1,50061.1,50089.98,25740722.553547904
1707812940,50049.99,50100,50018,50099.99,13361416.0521034
1707812040,50052.44,50067.51,49972,49972.01,15447440.3261662
1707811140,49980.45,50026.98,49905.58,49909.43,30238221.3378429
1707810240,49922,50078.01,49900.1,50050,22358316.5043136
1707809340,50085.39,50117.84,50055.21,50097.72,14192067.1169184
1707808440,50088.38,50096.4,49985,50010,11350224.6607845
1707807540,49997.19,50053.66,49962.14,49997.6,11290445.8219571
1707806640,49984.01,50047.53,49972,50009.23,10826040.7543686
1707805740,50003.59,50099,49997.76,50091.09,9835749.8350631
1707804840,50059.81,50072.45,50018.17,50030.98,12811702.7283042
1707803940,50043.04,50050,49913.99,49919.98,16308421.858773401
1707803040,49907.26,49946.75,49896.4,49941.05,5737788.075727701
1707802140,49945.99,49964.87,49816.6,49857.99,11642350.292020101
1707801240,49841.09,49927.98,49825.7,49906.01,9001430.728954
1707800340,49908.98,49971.1,49902.46,49918.8,8726665.5811395
1707799440,49904,49919.27,49845.66,49860,9540465.972734801
1707798540,49899.99,49900,49807.73,49850,7877404.3288695
1707797640,49885.67,49891.09,49789.99,49798,10906076.0701383
1707796740,49789.99,49814.06,49724.33,49780,14689564.1491333
1707795840,49834,49893.49,49765.45,49891.1,18827258.611402698
1707794940,49899.61,49922.71,49854.63,49916.49,13814181.173662301
1707794040,49899.67,49959.24,49854.62,49931.11,12843264.106236398
1707793140,49947.57,49965.69,49840,49900.01,15932550.8087262
1707792240,49902,50081.99,49894,50058.23,16174943.707998699
1707791340,50093.79,50150,49996,50000.01,15163835.394631699
1707790440,50000,50155.08,49999.94,50136.03,18849529.190050207
1707789540,50136,50167.99,49990,50003.62,21209855.4422579
1707788640,50061.14,50368.61,50014.19,50090.94,31220993.9066363
1707787740,50076,50164.94,50060.72,50121.1,15585080.316218
1707786840,50164.95,50200,50082,50125.83,26961520.880439598
1707785940,50088.77,50152.9,50029.89,50043.18,20697334.1698797
1707785040,50032.04,50160.57,50005.56,50092,17874701.7284449
1707784140,50060,50148.93,49949.36,49970.54,22873342.0027859
1707783240,49973.63,50048.49,49905.63,49923.49,24090021.295877803
1707782340,49940.03,50049.43,49815.4,49995,21136022.1527028
1707781440,50004.47,50014.67,49883.99,49902.61,14787835.030157903
1707780540,49889.19,49950.34,49877.21,49907.6,17723045.9550232
1707779640,49945.99,50043.92,49921.1,49982.65,20396263.3591581
1707778740,50015.58,50054.02,49933.02,50044.99,10622594.0591291
1707777840,50023.23,50066.08,49900,50037.32,12084587.6440705
1707776940,50056.17,50076,49928.77,49930.88,15255145.1286743
1707776040,49930.1,49975.94,49816.3,49859.99,15621733.0178943
1707775140,49832.28,50058,49805.71,50012.49,23570568.095058296
1707774240,50028.8,50135.5,50022,50106.55,16547951.442226699
1707773340,50135.54,50264.02,50118.01,50231.1,27900559.1493375
1707772440,50251.11,50271.02,50060.71,50100,39744939.283389404
1707771540,50200.13,50240,49986.43,50063.62,57910771.749826096
1707770640,50000,50019.42,49828.65,49921.09,23596269.305918097
1707769740,49937.64,49949.89,49838,49858.01,23676636.4511239
1707768840,49858,49868.19,49532.02,49605.49,29332665.9664378
1707767940,49569.56,49761.1,49500,49741.09,32655046.017748803
1707767040,49710.68,49868.19,49700,49835.92,18642380.168337498
1707766140,49846.01,49911.1,49691.67,49904.88,21973521.464648794
1707765240,49841.43,49942.76,49714.6,49726,30202076.374154102
1707764340,49751.35,49846.45,49702,49812.45,24916063.843412198
1707763440,49823.2,49957.75,49673.1,49871.1,39078320.44592481
1707762540,49896.4,49995,49824.01,49892,31760703.1928066
1707761640,49816.88,49966,49796.3,49874,34953889.665206596
1707760740,49867.19,50044,49830,49863.15,44846490.54069151
1707759840,49933.95,50334.82,49782.14,50126.01,128896809.23998392
1707758940,50052.13,50123,49791.1,49880.03,149303796.03588212
1707758040,49803.7,49877.61,49551.1,49572.95,36230444.7996581
1707757140,49605.42,49630,49451.9,49504.01,43047263.87503939
1707756240,49584.01,49797.02,49528.87,49761.88,45671862.840883
1707755340,49754.09,49825.94,49372.22,49608,78541863.2067568
1707754440,49682,49949.95,49634,49888.51,100326293.5771382
1707753540,49940.01,49950,49626.99,49661.11,119054755.27949779
1707752640,49673.48,49738.75,48924.01,48959.84,180371478.1093853
1707751740,48987.13,49094.7,48730,48995.62,73197166.7221703
1707750840,49045.58,49140,48669.39,48730.07,161755012.61260888
1707749940,48786.14,48798,48455.51,48549.52,91722719.4144662
1707749040,48514.83,48556.83,48148.01,48178.63,64965471.34064979
1707748140,48182.04,48200,48052.11,48072.01,19142642.078397002
1707747240,48074.01,48124.41,47929.13,47940.01,20752640.860681605
1707746340,47945.01,47985.01,47942.13,47951.11,8293321.767556899
1707745440,47958.15,47976.01,47894.24,47924.67,10418593.1036905
1707744540,47923.71,47962.01,47896.64,47941.14,10021860.365290798
1707743640,47955.32,48049.99,47944.92,48036.66,10654888.731702901
1707742740,48019.7,48035.59,47841,47867.82,16416119.941258604
1707741840,47869.58,47974.92,47865.31,47936.61,10995591.896848
1707740940,47940,47950,47873.41,47910.49,11940951.3501176
1707740040,47927.64,47957.89,47866.33,47878.78,8480279.982041799
1707739140,47890.66,47911.09,47803.7,47824,12090196.3589385
1707738240,47822.41,47854.68,47750,47798.44,21776366.5802375
1707737340,47826.07,47926.36,47802.66,47896.64,16569733.3400566
1707736440,47877.49,47922,47801.1,47898.37,16026861.784032598
1707735540,47891.1,48003.43,47872.06,47975.16,11462034.360463
1707734640,47988.83,48070.01,47961.1,48058.01,15889625.407350704
1707733740,47987.62,48037.38,47914.58,47968.01,21072737.074540496
1707732840,47956.53,47981.1,47710.01,47925,35734838.075804695
1707731940,47890.27,48020.82,47833.33,47985.67,24095395.527039297
1707731040,47993.65,48080.48,47961.1,48052.72,8986633.0008702
1707730140,48085,48106.19,47983.11,48093.15,17005259.0259753
1707729240,48074.25,48129.47,48050,48129.46,12905401.609348001
1707728340,48120.7,48164.86,48057.72,48139.34,17762815.1769662
1707727440,48156,48311.15,48149.2,48274,11377743.348172199
1707726540,48240.04,48263.81,48125.75,48161.09,10796355.8422544
1707725640,48168,48241.43,48161.1,48230.43,7603071.968148099
1707724740,48198.18,48298.08,48178.33,48281.11,13883677.454357399
1707723840,48294.21,48382.27,48247.42,48324.89,23808002.902848
1707722940,48368,48370,48161.18,48202.36,24319294.073124304
1707722040,48186.31,48280,48118.08,48191.1,16967837.0296779
1707721140,48125.41,48171.21,47755.81,48050,57382951.3596984
1707720240,48072.65,48126.8,48050.22,48114,6888670.552388201
1707719340,48103.71,48150.71,48082.42,48145.05,5233985.3715984
1707718440,48128.24,48144.28,48071.68,48085.99,11087901.048113503
1707717540,48098.23,48147.42,48070.59,48131.23,6366181.901959301
1707716640,48110.15,48176.41,48106,48163.44,4477607.8317017
1707715740,48176.41,48183.43,48103.61,48141.76,6343029.524821999
1707714840,48148.12,48152.99,48065.33,48071.92,6021722.898336099
1707713940,48061.11,48122.04,48056.27,48087.99,7390328.245991
1707713040,48102.06,48118.57,48066,48100.92,5691907.799428
1707712140,48096.48,48120.6,48022.8,48050,7784877.3967929
1707711240,48073.62,48145.01,48053.7,48136.53,10244833.5591068
1707710340,48145.01,48220.01,48142,48199.66,6777805.793444102
1707709440,48220.01,48231.1,48168,48197.99,6075054.6331563005
1707708540,48180.03,48180.04,48089.27,48091.6,8155032.186032501
1707707640,48131.11,48156,48069.96,48155.99,15311039.863882601
1707706740,48155.12,48163.36,48009.52,48093.31,25362151.5204728
1707705840,48139.31,48361.1,48128.37,48355.6,25662461.545224294
1707704940,48341.1,48413.68,48306,48392.4,13151759.660454
1707704040,48412.01,48540,48401.1,48505.72,16052622.554069702
1707703140,48489.51,48505.98,48374.15,48406.07,12077073.2871459
1707702240,48421.09,48475.85,48358.8,48418,11772647.8784568
1707701340,48505.62,48557.32,48413.77,48413.77,14636960.043843701
1707700440,48469.99,48611,48333,48607.99,30801374.6598868
1707699540,48597.03,48659.99,48519.12,48601.01,20381609.746171795
1707698640,48627.75,48826.81,48521.89,48776.01,58658105.301093206
1707697740,48690,48718.49,48281.09,48316.82,86769566.19927181
1707696840,48282.92,48342,48231.1,48271.1,20075565.7633973
1707695940,48297.09,48300,48146,48164.88,15155277.580650799
1707695040,48155.94,48180,48143.85,48172.62,6899042.773485599
1707694140,48176.59,48180,48021.81,48023.77,16085982.0480904
1707693240,48064.41,48165.5,48047.83,48115.57,16534097.2057058
1707692340,48118.64,48175.59,48090,48175.58,7211979.101943099
1707691440,48172.8,48203.77,48152.56,48199.47,14403294.1407153
1707690540,48226.46,48230.47,48108.03,48136.16,18822852.0347457
1707689640,48111.78,48168.07,48088,48106,13380628.4932729
1707688740,48094.01,48133.99,48066.8,48084,8231525.438299201
1707687840,48051.09,48074.94,47994,48029.98,14124378.916361697
1707686940,47985.1,48103.69,47971.18,48087.81,12228219.8699377
1707686040,48090.45,48116.33,48034.55,48064,16969577.2592341
1707685140,48047.94,48163.35,47981.1,48163.34,25920984.5535389
1707684240,48163.62,48375,48107.04,48332.01,19886596.8500657
1707683340,48345.02,48354,48194.4,48222,14434662.2455478
1707682440,48229.45,48335.31,48206.33,48324,7838332.4499349
1707681540,48282.9,48320.01,48264.99,48314,5443228.918413501
1707680640,48293.83,48388,48255.74,48321.57,11706069.398715798
1707679740,48321.1,48340.97,48242.26,48280.19,9043965.459906802
1707678840,48273.24,48325.62,48250.29,48263.85,10335549.390886901
1707677940,48271.52,48356.37,48134,48151.33,19223956.5524274
1707677040,48154.03,48198.89,48012,48117.64,19846542.3019166
1707676140,48117.65,48268.3,48100.64,48266.75,10266417.485658199
1707675240,48248.01,48300,48183.71,48283.08,12490105.6950412
1707674340,48295,48295,48221.13,48285.79,10962430.516675698
1707673440,48260.05,48321.1,48243.7,48294.85,13692832.2925265
1707672540,48299.99,48355.38,48261.11,48326.76,17132554.6773102
1707671640,48355.43,48394.29,48104,48110.32,22315728.337603595
1707670740,48101.1,48152.72,48084.25,48152.71,10723619.2954934
1707669840,48127.46,48156.87,48066.15,48106.91,10997754.244423
1707668940,48132.58,48148.56,47948.38,48000.01,23651725.3191356
1707668040,48016,48205,47981.1,48161.09,15924966.020956201
1707667140,48155.23,48184.14,48112.97,48170.91,7049812.9554968
1707666240,48136.22,48160,48028.87,48042.74,11539678.055226
1707665340,48050.96,48128.52,48036,48121.1,11785400.1533335
1707664440,48113.99,48234.56,48110.21,48234.55,12958304.0052012
1707663540,48227.15,48245.01,48107.18,48107.18,15913712.9128772
1707662640,48129.53,48152.69,48017,48112,12780067.607789002
1707661740,48108.8,48131.1,47957.48,48005.94,18232601.8703317
1707660840,47955.18,48106,47931.82,48076.44,21897831.0962312
1707659940,48080,48166.75,48026.53,48113.74,24962662.808460902
1707659040,48094.29,48183.4,48064.01,48105.84,16434675.5509269
1707658140,48114.32,48336,48042,48308.65,34341822.260994904
1707657240,48329.99,48347,48280,48288.64,9683303.602353599
1707656340,48294.67,48360,48283.5,48296.01,11034381.529111002
1707655440,48312.68,48394,48257.01,48346.69,16952176.605433702
1707654540,48384.7,48469.07,48345.87,48408.78,16127790.3086537
1707653640,48420.83,48460.3,48342,48384.03,21669597.0691401
1707652740,48430.01,48438.81,48244.3,48267.58,20637173.541711897
1707651840,48275.35,48382.24,48262.71,48335.58,13645544.287274301
1707650940,48350.74,48391.31,48168,48180.95,15935174.643513
1707650040,48182.08,48245.99,48138.05,48194.19,15270818.9004823
1707649140,48117.11,48142.79,47922.33,48056.01,24172876.837177906
1707648240,48094.77,48134.89,48086.4,48090.63,8035231.1582396
1707647340,48111.19,48175.6,48090,48156.47,9494034.3366124
1707646440,48131.97,48187.62,48110.01,48132.48,7970697.0160542
1707645540,48128.04,48174.86,48096,48163.43,9308641.226356199
1707644640,48171.12,48223.59,48160.14,48198,7732711.604104201
1707643740,48211.95,48216.97,48142,48145.99,9898142.648556601
1707642840,48174.4,48199.71,48130.33,48140.04,7609932.784168899
1707641940,48120.08,48148.72,48075.87,48131.48,7828418.022478599
1707641040,48160.85,48187.91,48123.25,48136.01,5415408.610522899
1707640140,48140.01,48269.04,48137.07,48257.41,12796140.613615599
1707639240,48258.74,48286.55,48132,48171.99,12531100.858540798
1707638340,48171.98,48179.52,48061.1,48076.54,10281829.515174
1707637440,48082.01,48241.98,48069.51,48216.01,14660045.265021002
1707636540,48243.22,48355,48236,48303.43,12963977.9333075
1707635640,48308.93,48344,48221.1,48245.91,12100922.1802053
1707634740,48223.22,48276.08,48190.92,48248,11076792.660034297
1707633840,48205.73,48257.22,48125,48179.31,14727993.563928299
1707632940,48156.02,48291.39,48139.02,48277.99,16673908.532789696
1707632040,48280.01,48314.54,48224.61,48245.99,11919382.8626518
1707631140,48232.01,48252.05,48133.33,48191.1,13065356.9408254
1707630240,48250,48305,48246.63,48278.37,8332234.096182402
1707629340,48286.57,48328.49,48249.71,48282,9404717.712336598
1707628440,48261.75,48340,48230,48300.01,13876494.556203
1707627540,48283.99,48429.99,48272.4,48381.11,13463033.4786004
1707626640,48367.85,48426.93,48261.49,48426.93,20627601.920067597
1707625740,48415.01,48460,48341.28,48400,16895253.3453372
1707624840,48360,48592.66,48329.4,48522.34,29403787.495078404
1707623940,48498.4,48557,48228.18,48333.28,80049518.37063241
1707623040,48267.61,48444.88,48024.59,48027.95,86567304.45201083
1707622140,48069.55,48133.33,47883.27,47900.32,34744443.02898171
1707621240,47928.01,47937,47774.22,47794.98,14823860.4444431
1707620340,47768.3,47776.2,47718.09,47730.29,10289206.6982381
1707619440,47740.06,47741.83,47643.48,47668.04,6471023.524046001
1707618540,47713.78,47724.7,47674,47704.27,4312652.7294646
1707617640,47724.69,47775.28,47623.41,47649.18,6330637.095449001
1707616740,47620.87,47720,47607.99,47686,6087816.1603071
1707615840,47670.12,47722.44,47581.42,47614.01,7988534.900181401
1707614940,47573.98,47751.1,47557.16,47743.98,9414547.344777599
1707614040,47744,47759.05,47683.82,47748.47,7395171.9016428
1707613140,47735.99,47739.85,47672.81,47717.99,6340124.710247099
1707612240,47736,47774,47672.55,47691.09,8323227.289301099
1707611340,47683.32,47689.5,47610.48,47634.01,10534686.5764917
1707610440,47680,47779.57,47645.28,47711.26,10086242.4183809
1707609540,47755.33,47829.19,47726.17,47804.39,5508005.512667
1707608640,47804.82,47824.77,47700,47748.67,10988876.7430385
1707607740,47744.56,47877.64,47718,47808.69,12834602.4908333
1707606840,47849.07,47944.81,47818.8,47867.19,19983393.909634996
1707605940,47785.88,47843.62,47702.92,47712.26,8881990.953832202
1707605040,47746.33,47758.75,47654.67,47687.99,12604427.661887398
1707604140,47665.43,47828,47606.28,47795.94,20500363.490375895
1707603240,47771.1,47954,47717.4,47910.01,26659076.614059202
1707602340,47923.99,48005.26,47892.9,47897.39,14292363.8390075
1707601440,47950,48149.81,47859.9,48101.11,25033038.374878
1707600540,48022.24,48090,47787.82,47840.96,24174138.046554398
1707599640,47792.62,48026.88,47775.01,47963.99,29043181.6323192
1707598740,47932.01,48170,47862,47964.01,75681309.0004657
1707597840,47827.99,47903.84,47588,47599.99,34376509.5627594
1707596940,47596.17,47622.44,47494.69,47524.92,10941491.9176052
1707596040,47516.97,47536.14,47454.37,47500.28,12741081.494098501
1707595140,47566.01,47660,47506.48,47645.27,13486569.653079499
1707594240,47620.65,47650,47484.37,47508.73,25602652.069258995
1707593340,47480.01,47539,47365.98,47374.69,21504130.6169091
1707592440,47362.79,47367.93,47304.72,47334.99,6582756.584313999
1707591540,47324.03,47337.92,47284.47,47296.53,6157528.882972499
1707590640,47297.46,47324,47260.46,47291.09,9035760.1585729
1707589740,47260.46,47297.99,47231.1,47236.04,6443084.8007345
1707588840,47233,47269.83,47182.31,47189.12,6935008.056926799
1707587940,47196.49,47218.99,47161.1,47218.98,6454859.717873202
1707587040,47218.95,47237.09,47184,47199.33,4819927.637105099
1707586140,47178,47234.2,47154.52,47225.99,10314399.208628599
1707585240,47233.46,47340,47175.78,47247.79,15067245.535254404
1707584340,47245.77,47282,47198,47241.86,7720709.3666579
1707583440,47250.01,47288.01,47244.85,47257.48,6281839.4197716
1707582540,47267.76,47317.92,47253.75,47304.11,6373845.453407399
1707581640,47295.84,47353.48,47290.53,47349.99,7367192.089241
1707580740,47351.77,47356,47260,47313.11,8595261.3347396
1707579840,47298.95,47327.46,47280,47290,6585813.064873899
1707578940,47308.69,47346,47286.95,47311.1,6851413.6627038
1707578040,47299.29,47358.17,47249.55,47249.56,9685876.352719398
1707577140,47280.41,47310.05,47261.1,47298,6721063.7248329
1707576240,47265.2,47334.87,47236.89,47274.01,8513815.8031297
1707575340,47336.8,47374,47291.1,47361.11,7637656.929003
1707574440,47336.01,47350,47273.16,47308.29,9999888.7992008
1707573540,47330,47378.41,47231.23,47250.01,29582019.41605821
1707572640,47249.93,47250,47105.44,47120.01,13917630.1678461
